_RAJ2000 _DEJ2000 PMF SDSS S_N umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag E_B-V_ pm GLON GLAT SpType Teff e_Teff logg e_logg Teff_3D_ e_Teff_3D_ logg_3D_ e_logg_3D_ Mass e_Mass Com Sp _RA.icrs _DE.icrs Plate MJD Fiber RAJ2000 DEJ2000 SNg f_umag f_gmag f_rmag f_imag f_zmag f_pm pmPA Ag GMT Atype log_g_ e_log_g_ chi2 m_Nsp Nsp q_Nsp Type WDcat DR7 Sloan Simbad PMJ _RA _DE file C0 C1 C2 C3 C4 C5 G0 G1 G2 G3 G4 G5 X0 X1 X2 X3 X4 X5 z
241.34646 42.98378 -- 160523.15+425901.61 14 18.92 0.02 19.23 0.02 19.70 0.02 20.01 0.03 20.51 0.12 -- 2.15 -- -- -- 33038 441 7.689 0.082 33038 441 7.690 0.080 0.524 0.0120 "" -- -- -- 6034 56103 406 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6034-56103-0406 241.34646 42.983781 DA_high_SN_08334.fits 25 67 90 198 191 196 9 10 11 15 18 25 6563 4860 4340 4102 3969 3888 0
241.74367 17.83728 -- 160658.48+175014.21 22 18.81 0.02 18.56 0.02 18.85 0.02 19.10 0.02 19.55 0.08 -- 1.79 -- -- -- 16866 165 7.903 0.033 16866 165 7.900 0.030 0.565 0.0140 "" -- -- -- 4072 55362 542 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4072-55362-0542 241.74367 17.837281 DA_high_SN_08335.fits 37 104 262 291 312 384 10 7 13 12 12 16 6563 4860 4340 4102 3969 3888 0
241.95087 7.54136 -- 160748.21+073228.90 24 17.98 0.02 18.36 0.02 18.88 0.01 19.22 0.02 19.55 0.06 -- 3.30 -- -- -- 71271 2180 8.188 0.095 71271 2180 8.190 0.100 0.799 0.0470 "" -- -- -- 4895 55708 664 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4895-55708-0664 241.95087 7.541361 DA_high_SN_08336.fits 27 96 168 168 138 295 9 10 16 13 10 13 6563 4860 4340 4102 3969 3888 0
242.27150 28.85132 -- 160905.16+285104.75 28 18.67 0.02 18.40 0.02 18.68 0.01 18.86 0.02 19.09 0.04 -- 1.41 -- -- -- 18511 129 7.931 0.023 18511 129 7.930 0.020 0.584 0.0090 "" -- -- -- 5008 55744 600 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5008-55744-0600 242.27150 28.851319 DA_high_SN_08338.fits 42 181 302 443 412 488 6 8 11 12 11 15 6563 4860 4340 4102 3969 3888 0
242.29808 16.38170 -- 160911.54+162254.12 26 18.71 0.02 18.54 0.02 18.81 0.02 19.10 0.02 19.46 0.06 -- 1.41 -- -- -- 18728 135 8.159 0.025 18728 135 8.160 0.030 0.707 0.0150 "" -- -- -- 4072 55362 268 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4072-55362-0268 242.29808 16.381700 DA_high_SN_08339.fits 30 117 243 348 334 236 6 8 14 16 13 11 6563 4860 4340 4102 3969 3888 0
242.52050 41.83847 -- 161004.92+415018.49 42 16.88 0.02 16.70 0.02 17.01 0.02 17.27 0.02 17.60 0.03 -- 12.82 -- -- -- 17807 69 8.092 0.010 17807 69 8.090 0.010 0.666 0.0050 "" -- -- -- 6044 56090 432 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6044-56090-0432 242.52050 41.838469 DA_high_SN_08340.fits 168 586 1174 1513 1476 1113 7 7 10 12 12 12 6563 4860 4340 4102 3969 3888 0
242.62633 27.68114 -- 161030.32+274052.10 21 18.93 0.03 19.15 0.02 19.54 0.02 19.75 0.03 19.87 0.08 -- 0.00 -- -- -- 33682 274 7.762 0.056 33682 274 7.760 0.060 0.544 0.0220 "" -- -- -- 5008 55744 396 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5008-55744-0396 242.62633 27.681139 DA_high_SN_08341.fits 12 71 159 159 236 199 8 9 14 12 19 18 6563 4860 4340 4102 3969 3888 0
242.63846 29.02433 -- 161033.23+290127.59 18 19.48 0.03 19.19 0.02 19.50 0.02 19.76 0.03 19.87 0.06 -- 0.00 -- -- -- 16523 36 7.951 0.033 16523 36 7.950 0.030 0.589 0.0150 "" -- -- -- 5008 55744 670 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5008-55744-0670 242.63846 29.024331 DA_high_SN_08342.fits 24 95 177 178 282 178 6 11 13 8 15 11 6563 4860 4340 4102 3969 3888 0
242.64837 44.38530 -- 161035.61+442307.08 28 18.55 0.03 18.42 0.02 18.78 0.02 19.08 0.02 19.42 0.06 -- 0.00 -- -- -- 19999 134 8.085 0.023 19999 134 8.090 0.020 0.670 0.0100 "" -- -- -- 6034 56103 811 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6034-56103-0811 242.64837 44.385300 DA_high_SN_08343.fits 39 126 279 358 332 402 8 9 12 12 12 17 6563 4860 4340 4102 3969 3888 0
242.72688 30.36231 -- 161054.45+302144.32 19 18.80 0.02 19.02 0.02 19.44 0.01 19.69 0.02 19.63 0.07 -- 1.08 -- -- -- 29729 193 8.065 0.043 29729 193 8.060 0.040 0.672 0.0200 "" -- -- -- 5009 55707 850 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5009-55707-0850 242.72687 30.362311 DA_high_SN_08344.fits 16 83 152 245 258 274 5 7 9 13 13 15 6563 4860 4340 4102 3969 3888 0
242.78367 9.94315 -- 161108.08+095635.34 35 17.72 0.02 17.61 0.02 17.93 0.01 18.20 0.02 18.47 0.03 -- 4.28 -- -- -- 21107 120 7.977 0.019 21107 120 7.980 0.020 0.615 0.0100 "" -- -- -- 5203 56034 286 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5203-56034-0286 242.78367 9.943150 DA_high_SN_08345.fits 74 330 589 797 752 611 6 8 11 13 13 13 6563 4860 4340 4102 3969 3888 0
242.82300 40.28424 -- 161117.52+401703.26 40 17.84 0.02 17.58 0.02 17.90 0.02 18.17 0.01 18.29 0.03 -- 0.00 -- -- -- 17603 91 7.654 0.018 17603 91 7.650 0.020 0.478 0.0070 "" -- -- -- 5189 56074 550 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5189-56074-0550 242.82300 40.284239 DA_high_SN_08346.fits 72 390 786 941 1071 856 7 10 13 12 14 12 6563 4860 4340 4102 3969 3888 0
242.94379 13.79369 -- 161146.51+134737.28 19 19.00 0.02 18.76 0.01 19.02 0.02 19.28 0.02 19.57 0.06 -- 1.00 -- -- -- 14988 325 8.122 0.033 14988 325 8.120 0.030 0.677 0.0160 "" -- -- -- 4070 55681 609 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4070-55681-0609 242.94379 13.793689 DA_high_SN_08347.fits 36 101 211 324 367 302 9 7 11 15 13 12 6563 4860 4340 4102 3969 3888 0
243.04537 8.79244 -- 161210.89+084732.78 27 18.12 0.02 18.31 0.01 18.74 0.01 19.07 0.02 19.24 0.04 -- 2.33 -- -- -- 30891 153 7.776 0.033 30891 153 7.780 0.030 0.545 0.0120 "" -- -- -- 5205 56040 405 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5205-56040-0405 243.04537 8.792439 DA_high_SN_08349.fits 35 151 281 358 361 298 6 8 11 13 15 15 6563 4860 4340 4102 3969 3888 0
243.11067 42.85318 -- 161226.56+425111.45 35 17.11 0.02 17.48 0.02 17.97 0.02 18.35 0.02 18.66 0.04 -- 0.00 -- -- -- 46642 527 8.059 0.045 46642 527 8.060 0.040 0.702 0.0160 "" -- -- -- 6044 56090 646 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6044-56090-0646 243.11067 42.853181 DA_high_SN_08350.fits 40 209 362 433 452 466 7 10 11 10 11 20 6563 4860 4340 4102 3969 3888 0
243.15350 3.36863 -- 161236.84+032207.07 23 18.97 0.03 18.93 0.02 19.23 0.01 19.49 0.02 19.69 1.08 -- 2.15 -- -- -- 20793 191 7.911 0.032 20793 191 7.910 0.030 0.580 0.0140 "" -- -- -- 4807 55687 178 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4807-55687-0178 243.15350 3.368631 DA_high_SN_08351.fits 29 109 197 277 269 266 6 9 11 14 12 14 6563 4860 4340 4102 3969 3888 0
243.18487 5.72800 -- 161244.37+054340.80 16 18.87 0.02 19.10 0.02 19.55 0.02 19.89 0.03 20.11 0.12 -- 0.00 -- -- -- 36275 472 8.084 0.075 36275 472 8.080 0.070 0.694 0.0310 "" -- -- -- 4895 55708 106 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4895-55708-0106 243.18487 5.728000 DA_high_SN_08352.fits 30 72 123 202 209 199 10 9 11 16 17 14 6563 4860 4340 4102 3969 3888 0
243.22904 9.06143 -- 161254.97+090341.15 27 18.43 0.02 18.38 0.02 18.69 0.01 18.95 0.02 19.28 0.05 -- 1.46 -- -- -- 20369 139 8.734 0.022 20369 139 8.730 0.020 1.034 0.0100 "" -- -- -- 5205 56040 378 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5205-56040-0378 243.22904 9.061431 DA_high_SN_08353.fits 39 126 218 324 344 212 6 9 10 13 15 13 6563 4860 4340 4102 3969 3888 0
243.45667 31.18974 -- 161349.60+311123.06 12 19.31 0.03 19.35 0.02 19.72 0.02 20.01 0.03 20.39 0.12 -- 1.44 -- -- -- 22616 425 7.960 0.062 22616 425 7.960 0.060 0.608 0.0290 "" -- -- -- 4956 55737 400 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4956-55737-0400 243.45667 31.189739 DA_high_SN_08354.fits 29 81 134 142 171 251 10 12 14 13 14 19 6563 4860 4340 4102 3969 3888 0
243.46500 31.93738 -- 161351.60+315614.57 48 16.79 0.02 16.47 0.01 16.76 0.03 16.99 0.02 17.23 0.02 -- 4.42 -- -- -- 14712 97 8.176 0.011 14712 97 8.180 0.010 0.710 0.0040 "" -- -- -- 4956 55737 636 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4956-55737-0636 243.46500 31.937381 DA_high_SN_08355.fits 180 842 1346 1713 1796 1352 5 9 11 13 12 11 6563 4860 4340 4102 3969 3888 0
243.54092 42.87395 -- 161409.82+425226.22 33 17.65 0.03 17.71 0.02 18.08 0.01 18.34 0.02 18.56 0.04 -- 1.02 -- -- -- 26561 154 7.809 0.019 26561 154 7.810 0.020 0.547 0.0080 "" -- -- -- 6044 56090 748 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6044-56090-0748 243.54092 42.873950 DA_high_SN_08356.fits 69 271 463 503 660 476 6 8 9 9 13 9 6563 4860 4340 4102 3969 3888 0
243.61125 38.51450 -- 161426.70+383052.20 16 18.85 0.02 19.24 0.02 19.77 0.02 20.18 0.03 20.50 0.14 -- 3.50 -- -- -- 91888 6214 8.442 0.195 91888 6214 8.440 0.200 0.944 0.0860 "" -- -- -- 5199 56067 584 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5199-56067-0584 243.61125 38.514500 DA_high_SN_08357.fits 19 74 106 124 185 195 13 15 17 19 18 14 6563 4860 4340 4102 3969 3888 0
243.63375 18.91632 -- 161432.10+185458.75 37 17.23 0.02 17.32 0.01 17.73 0.01 18.02 0.02 18.38 0.03 -- 1.84 -- -- -- 26408 134 8.191 0.018 26408 134 8.190 0.020 0.732 0.0130 "" -- -- -- 4069 55365 772 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4069-55365-0772 243.63375 18.916319 DA_high_SN_08358.fits 75 332 637 793 736 662 7 7 11 12 12 14 6563 4860 4340 4102 3969 3888 0
243.67837 10.77184 -- 161442.81+104618.62 50 16.07 0.02 15.84 0.01 16.16 0.01 16.51 0.02 16.71 0.02 -- 10.98 -- -- -- 17616 51 8.024 0.007 17616 51 8.020 0.010 0.628 0.0050 "" -- -- -- 5203 56034 148 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5203-56034-0148 243.67837 10.771839 DA_high_SN_08359.fits 308 1534 2680 3442 4053 2929 6 9 10 11 13 12 6563 4860 4340 4102 3969 3888 0
243.77187 29.92026 -- 161505.25+295512.94 24 18.54 0.02 18.50 0.01 18.87 0.01 19.15 0.02 19.54 0.06 -- 1.71 -- -- -- 23312 231 8.178 0.032 23312 231 8.180 0.030 0.720 0.0160 "" -- -- -- 5009 55707 994 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5009-55707-0994 243.77187 29.920261 DA_high_SN_08360.fits 34 113 242 376 366 409 5 7 11 16 12 29 6563 4860 4340 4102 3969 3888 0
243.88112 7.19742 -- 161531.47+071150.71 41 17.32 0.02 17.18 0.01 17.53 0.01 17.80 0.02 18.18 0.03 -- 2.21 -- -- -- 21223 97 8.075 0.015 21223 97 8.070 0.010 0.661 0.0050 "" -- -- -- 4896 55712 354 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4896-55712-0354 243.88112 7.197419 DA_high_SN_08361.fits 78 402 953 1122 1173 932 4 7 11 13 13 13 6563 4860 4340 4102 3969 3888 0
243.94804 36.18931 -- 161547.53+361121.52 25 18.69 0.03 18.63 0.02 18.99 0.02 19.23 0.02 19.53 0.07 -- 0.00 -- -- -- 21815 201 8.067 0.028 21815 201 8.070 0.030 0.663 0.0150 "" -- -- -- 4964 55749 926 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4964-55749-0926 243.94804 36.189311 DA_high_SN_08362.fits 26 132 234 373 369 264 6 9 9 14 14 14 6563 4860 4340 4102 3969 3888 0
243.97512 43.64456 -- 161554.03+433840.42 25 18.65 0.02 18.45 0.02 18.82 0.02 19.09 0.03 19.34 0.05 -- 0.00 -- -- -- 18614 145 8.030 0.026 18614 145 8.030 0.030 0.635 0.0150 "" -- -- -- 6034 56103 6 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6034-56103-0006 243.97512 43.644561 DA_high_SN_08363.fits 41 168 257 352 328 351 7 10 12 13 13 16 6563 4860 4340 4102 3969 3888 0
244.14100 13.00254 -- 161633.84+130009.14 42 17.88 0.02 17.74 0.02 17.99 0.01 18.28 0.02 18.58 0.04 -- 2.72 -- -- -- 17506 65 8.235 0.012 17506 65 8.230 0.010 0.744 0.0070 "" -- -- -- 4070 55681 148 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4070-55681-0148 244.14100 13.002539 DA_high_SN_08364.fits 61 277 502 593 770 485 6 8 10 11 14 10 6563 4860 4340 4102 3969 3888 0
244.29321 21.90375 -- 161710.37+215413.50 24 18.95 0.03 18.63 0.02 18.78 0.02 18.93 0.02 19.19 0.04 -- 3.72 -- -- -- 10443 38 8.099 0.038 10409 38 7.840 0.040 0.524 0.0110 "" -- -- -- 4057 55357 662 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4057-55357-0662 244.29321 21.903750 DA_high_SN_08365.fits 47 139 203 293 354 263 8 9 10 13 14 12 6563 4860 4340 4102 3969 3888 0
244.35558 7.31063 -- 161725.34+071838.27 27 18.57 0.02 18.38 0.02 18.71 0.02 18.95 0.01 19.26 0.04 -- 0.00 -- -- -- 19157 129 8.128 0.024 19157 129 8.130 0.020 0.690 0.0110 "" -- -- -- 4896 55712 232 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4896-55712-0232 244.35558 7.310631 DA_high_SN_08366.fits 45 160 298 461 445 353 11 9 12 16 13 15 6563 4860 4340 4102 3969 3888 0
244.40183 10.01899 -- 161736.44+100108.36 15 19.21 0.03 19.27 0.02 19.60 0.02 19.91 0.03 20.13 0.10 -- 0.00 -- -- -- 23856 350 8.152 0.048 23856 350 8.150 0.050 0.709 0.0250 "" -- -- -- 5205 56040 900 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5205-56040-0900 244.40183 10.018989 DA_high_SN_08367.fits 22 101 184 268 198 186 6 12 15 17 14 14 6563 4860 4340 4102 3969 3888 0
244.81775 30.57202 -- 161916.26+303419.27 35 17.95 0.02 17.69 0.01 18.00 0.02 18.27 0.02 18.48 0.03 -- 3.49 -- -- -- 16916 89 8.052 0.017 16916 89 8.050 0.020 0.642 0.0110 "" -- -- -- 4956 55737 136 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4956-55737-0136 244.81775 30.572019 DA_high_SN_08368.fits 64 268 578 809 876 671 6 8 11 12 13 12 6563 4860 4340 4102 3969 3888 0
244.83762 35.33659 -- 161921.03+352011.72 12 20.08 0.04 19.58 0.02 19.49 0.02 19.49 0.02 19.51 0.06 -- 3.61 -- -- -- 7852 73 8.209 0.102 7867 73 8.060 0.100 0.629 0.0570 "" -- -- -- 5191 56065 536 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5191-56065-0536 244.83762 35.336589 DA_high_SN_08369.fits 34 99 148 198 209 149 6 8 9 9 14 17 6563 4860 4340 4102 3969 3888 0
244.86783 36.90089 -- 161928.28+365403.20 23 18.85 0.02 18.63 0.01 18.97 0.02 19.21 0.02 19.52 0.07 -- 3.84 -- -- -- 17003 17 7.958 0.023 17003 17 7.960 0.020 0.595 0.0100 "" -- -- -- 5199 56067 218 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5199-56067-0218 244.86783 36.900889 DA_high_SN_08370.fits 35 106 244 359 356 326 9 8 10 14 13 14 6563 4860 4340 4102 3969 3888 0
245.08704 21.76194 -- 162020.89+214542.98 49 17.06 0.01 17.11 0.02 17.52 0.03 17.79 0.13 18.07 0.35 -- 3.31 -- -- -- 27081 71 7.982 0.012 27081 71 7.980 0.010 0.627 0.0050 "" -- -- -- 4057 55357 876 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4057-55357-0876 245.08704 21.761939 DA_high_SN_08371.fits 95 490 868 1008 964 774 5 9 11 11 11 12 6563 4860 4340 4102 3969 3888 0
245.10554 14.33592 -- 162025.33+142009.31 19 18.70 0.02 18.78 0.02 19.15 0.01 19.49 0.02 19.77 0.09 -- 1.61 -- -- -- 25505 313 7.726 0.040 25505 313 7.730 0.040 0.523 0.0030 "" -- -- -- 4074 55679 88 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4074-55679-0088 245.10554 14.335919 DA_high_SN_08372.fits 42 129 238 273 372 284 10 8 12 10 14 15 6563 4860 4340 4102 3969 3888 0
245.14346 37.72982 -- 162034.43+374347.35 30 18.13 0.02 18.01 0.01 18.32 0.02 18.68 0.02 18.90 0.04 -- 0.00 -- -- -- 19023 127 7.925 0.023 19023 127 7.920 0.020 0.580 0.0090 "" -- -- -- 5199 56067 853 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5199-56067-0853 245.14346 37.729819 DA_high_SN_08373.fits 72 236 441 472 525 510 7 9 13 12 13 14 6563 4860 4340 4102 3969 3888 0
245.31067 23.41421 -- 162114.56+232451.16 17 18.96 0.02 19.12 0.02 19.53 0.02 19.72 0.03 19.88 0.08 -- 0.00 -- -- -- 29732 287 7.157 0.060 29732 287 7.160 0.060 0.367 0.0150 "" -- -- -- 4184 55450 514 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4184-55450-0514 245.31067 23.414211 DA_high_SN_08374.fits 20 97 181 255 325 278 4 9 10 10 15 12 6563 4860 4340 4102 3969 3888 0
245.35775 15.84294 -- 162125.86+155034.58 15 18.93 0.03 19.24 0.02 19.70 0.02 20.01 0.03 20.35 0.16 -- 0.00 -- -- -- 39068 776 8.088 0.099 39068 776 8.090 0.100 0.704 0.0490 "" -- -- -- 4056 55357 504 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4056-55357-0504 245.35775 15.842939 DA_high_SN_08375.fits 21 51 121 206 213 174 8 7 11 14 19 10 6563 4860 4340 4102 3969 3888 0
245.36733 40.44530 -- 162128.16+402643.08 12 20.02 0.04 19.57 0.02 19.44 0.02 19.48 0.03 19.54 0.06 -- 6.32 -- -- -- 7656 66 7.936 0.101 7675 66 7.790 0.100 0.500 0.0400 "" -- -- -- 5189 56074 945 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5189-56074-0945 245.36733 40.445300 DA_high_SN_08376.fits 45 84 163 153 201 184 7 6 11 13 18 19 6563 4860 4340 4102 3969 3888 0
245.37575 23.42302 -- 162130.18+232522.87 15 19.06 0.02 19.37 0.02 19.76 0.02 20.07 0.03 20.09 0.10 -- 0.00 -- -- -- 37294 697 8.119 0.085 37294 697 8.120 0.090 0.712 0.0480 "" -- -- -- 4184 55450 528 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4184-55450-0528 245.37575 23.423019 DA_high_SN_08377.fits 14 83 139 169 207 201 5 17 15 15 13 16 6563 4860 4340 4102 3969 3888 0
245.49504 20.40058 -- 162158.81+202402.09 31 18.30 0.02 18.29 0.02 18.66 0.02 18.98 0.02 19.30 0.05 -- 0.00 -- -- -- 24764 170 8.101 0.024 24764 170 8.100 0.020 0.684 0.0110 "" -- -- -- 4057 55357 68 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4057-55357-0068 245.49504 20.400581 DA_high_SN_08378.fits 40 125 258 333 455 319 6 6 10 11 14 13 6563 4860 4340 4102 3969 3888 0
245.71558 23.21728 -- 162251.74+231302.21 17 18.88 0.03 19.10 0.02 19.45 0.02 19.72 0.03 19.98 0.09 -- 0.00 -- -- -- 36702 614 8.314 0.075 36702 614 8.310 0.070 0.820 0.0380 "" -- -- -- 4184 55450 616 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4184-55450-0616 245.71558 23.217281 DA_high_SN_08379.fits 25 58 122 166 174 202 8 9 11 12 16 14 6563 4860 4340 4102 3969 3888 0
245.75654 30.51116 -- 162301.57+303040.18 25 18.11 0.02 17.88 0.01 18.23 0.02 18.54 0.02 18.78 0.04 -- 15.61 -- -- -- 18372 171 7.870 0.030 18372 171 7.870 0.030 0.554 0.0140 "" -- -- -- 4953 55749 479 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4953-55749-0479 245.75654 30.511161 DA_high_SN_08380.fits 41 172 305 407 422 332 5 10 12 13 13 10 6563 4860 4340 4102 3969 3888 0
245.85425 41.94645 -- 162325.02+415647.22 13 19.39 0.03 19.19 0.02 19.55 0.02 19.83 0.03 20.23 0.10 -- 9.62 -- -- -- 18132 254 7.874 0.049 18132 254 7.870 0.050 0.554 0.0230 "" -- -- -- 6035 56076 202 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6035-56076-0202 245.85425 41.946450 DA_high_SN_08381.fits 23 67 116 147 171 126 7 8 11 14 12 12 6563 4860 4340 4102 3969 3888 0
246.21350 35.85776 -- 162451.24+355127.94 24 18.02 0.02 18.44 0.01 19.00 0.02 19.34 0.03 19.67 0.06 -- 0.00 -- -- -- 60746 1665 8.090 0.087 60746 1665 8.090 0.090 0.727 0.0410 "" -- -- -- 5191 56065 804 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5191-56065-0804 246.21350 35.857761 DA_high_SN_08382.fits 32 80 119 191 156 123 9 10 9 13 14 7 6563 4860 4340 4102 3969 3888 0
246.24462 46.27304 -- 162458.71+461622.94 22 18.64 0.02 18.45 0.02 18.81 0.01 19.12 0.02 19.35 0.05 -- 2.33 -- -- -- 18747 170 7.964 0.030 18747 170 7.960 0.030 0.599 0.0150 "" -- -- -- 6029 56099 928 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 6029-56099-0928 246.24462 46.273039 DA_high_SN_08383.fits 33 152 324 418 432 481 7 10 11 11 11 17 6563 4860 4340 4102 3969 3888 0
246.29571 34.34581 -- 162510.97+342044.92 15 19.55 0.03 19.21 0.03 19.29 0.03 19.49 0.05 19.66 0.10 -- 0.00 -- -- -- 11128 79 8.608 0.053 11168 79 8.370 0.050 0.824 0.0310 "" -- -- -- 5191 56065 216 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5191-56065-0216 246.29571 34.345811 DA_high_SN_08384.fits 26 89 195 211 257 244 6 8 12 11 12 15 6563 4860 4340 4102 3969 3888 0
246.31838 16.04265 -- 162516.41+160233.54 19 19.15 0.03 19.11 0.02 19.56 0.02 19.76 0.05 19.99 0.12 -- 3.85 -- -- -- 23821 334 7.823 0.046 23821 334 7.820 0.050 0.545 0.0210 "" -- -- -- 4056 55357 644 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4056-55357-0644 246.31837 16.042650 DA_high_SN_08385.fits 22 71 184 210 206 188 10 6 15 12 13 13 6563 4860 4340 4102 3969 3888 0
246.38692 27.56560 -- 162532.86+273356.16 50 16.92 0.02 16.90 0.01 17.27 0.01 17.57 0.01 17.84 0.02 -- 4.95 -- -- -- 22955 107 8.099 0.015 22955 107 8.100 0.010 0.680 0.0050 "" -- -- -- 5005 55751 452 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5005-55751-0452 246.38692 27.565600 DA_high_SN_08386.fits 116 455 842 861 856 788 5 8 11 12 13 15 6563 4860 4340 4102 3969 3888 0
246.66754 8.96492 -- 162640.21+085753.71 16 19.34 0.03 19.28 0.02 19.59 0.02 19.89 0.03 20.20 0.11 -- 1.46 -- -- -- 22933 305 8.016 0.045 22933 305 8.020 0.040 0.639 0.0200 "" -- -- -- 5212 56016 906 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 5212-56016-0906 246.66754 8.964919 DA_high_SN_08387.fits 22 60 118 153 218 189 6 8 10 7 14 15 6563 4860 4340 4102 3969 3888 0
246.95821 17.95924 -- 162749.97+175733.26 22 19.21 0.03 19.12 0.02 19.26 0.01 19.46 0.02 19.65 0.07 -- 3.77 -- -- -- 6046 83 8.988 0.127 6026 83 9.040 0.130 1.180 0.0530 "" -- -- -- 4064 55366 568 -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- DA -- -- -- -- 4064-55366-0568 246.95821 17.959239 DA_high_SN_08388.fits 24 39 58 78 113 164 12 11 11 11 16 20 6563 4860 4340 4102 3969 3888 0
